Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
statistics,Stats 2: Linear regression using PSPP,2019-03-08,10:15 am,2019-03-08,11:15 am,False,"Ryan McNeill of Reuters - Go beyond counting and sorting. Learn how (and when) to measure relationships, level playing fields and make predictions.
This session is good for: People who took “Stats 1: An introduction” and want to know how to apply what they learned, or are comfortable with summary statistics and PSPP or SPSS and new to stats. Familiarity with spreadsheets and database managers is recommended.
 | URL: http://ire.org/events-and-training/event/3433/4229/",Sapphire Cove - conference level,False
,The latest digital tools,2019-03-08,10:15 am,2019-03-08,11:15 am,False,"Mike Reilley of Society of Professional Journalists - Mike Reilley takes you on a deep dive round-up of breakout web tools and resources that promise to challenge conventional reporting processes and level up your journalist toolkit. From the latest data visualization and scraping techniques to sourcing tools, story discovery resources to mobile reporting apps -- this session will leave attendees with a more robust toolbelt and better prepared for sharing stories in 2019.
 | URL: http://ire.org/events-and-training/event/3433/4297/",Salon D,False
spreadsheets,Advanced OpenRefine: Intro to GREL,2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"Martin Magdinier of OpenRefine Foundation - There is so much more to OpenRefine than the clustering and faceting feature. This session is a deep dive to GREL, OpenRefine expression language (the equivalent of Excel formulas). After a thorough introduction to GREL syntax, we will review the most common functions to explore and clean up your dataset.
Functions covered in this session include replace, split, concatenate, string comparison, if, cell.cross (to join multiple projects together), and forEach.
This session is good for: People who are familiar with OpenRefine or with at least some Excel experience. For an introduction to OpenRefine, check out the scheduled demo session.
 | URL: http://ire.org/events-and-training/event/3433/4250/",Diamond Cove - conference level,False
,Data blitz,2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"Jeremy Singer-Vine of BuzzFeed News - Like Lightning Talks, but for data. Five presenters will guide you through their favorite datasets.
 | URL: http://ire.org/events-and-training/event/3433/4296/",Salon A&B,False
,Finding untold stories in unfamiliar communities,2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"Anh Do of Los Angeles Times; Nausheen Husain of Chicago Tribune; Youyou Zhou of Quartz - Don't settle for “it can't be done” or ""I don't have any sources in that culture."" Although some undercovered communities might seem a mystery, they don't have to remain that way. This session will discuss how to blend diverse voices and sources of data into your stories, and cover hard-to-reach communities, such as those filled with older and more recent immigrants, some who may not have much experience with the media, minority communities who are often fearful of the repercussions of speaking with media, and others.
 | URL: http://ire.org/events-and-training/event/3433/4187/",Salon C,False
,Google Sheets: Scraping without coding (repeat),2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"Samantha Sunne of independent journalist - Yes, you can scrape data without using code -- in fact, all you need is Google Sheets! We'll be using Excel-type formulas (don't worry if you don't know what those are, either) to make simple scrapers that automatically pull data into Google Sheets. It's the best way to get around clunky websites and unhelpful PIOs!
**You must have a Google account for this session.
This session is good for: Beginners who want to start using data for their stories.
 | URL: http://ire.org/events-and-training/event/3433/4237/",Salon 3,False
javascript,JavaScript 3: Building a map in D3,2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"Emily Merwin DiRico of The Atlanta Journal-Constitution - Learn how to create an easy D3 map by converting GIS data into nice, reusable TopoJSON, turning it into a map and connecting it to your data. You can then have these maps ready for future use by just switching out a few variables.
This session is good for: People who have a basic grasp of JavaScript syntax and have been exposed to the D3 library at some point.
 | URL: http://ire.org/events-and-training/event/3433/4265/",Copper Cove - conference level,False
,Lessons learned from building a database with colleagues,2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"Dana Amihere of KPCC - 89.3; Todd Wallack of The Boston Globe; MaryJo Webster of Star Tribune - Building your own database takes some effort. Doing it with a team of other people takes it up a few notches. Panelists will share best practices and some of the nitty-gritty details you need to know before you build your own database, plus the extra things you need to plan for when it's a group effort. We'll talk about software options, how you can have multiple people entering data at the same time, ensuring you end up with standardized data and other details you'll be glad to know before you start your own project.
 | URL: http://ire.org/events-and-training/event/3433/4169/",Salon 1&2,False
,Shooting straight: How to use gun data and documents effectively,2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"Anthony Cave of KERA News; Polly Mosendz of Bloomberg News; Daniel Nass of The Trace; Cheryl W. Thompson of NPR - In this session, we'll show you how to sort out what data and documents you can gather for reporting on guns, where you're wasting your time and when you should build from the ground up. We'll discuss common pitfalls and how to accurately and fairly cover the firearms industry, gun violence and regulatory agencies. We'll also offer tips on reliable data streams, sample data on guns and tips on finding sources.
 | URL: http://ire.org/events-and-training/event/3433/4175/",Cardiff,False
statistics,Stats 3: Logistic regression using PSPP,2019-03-08,11:30 am,2019-03-08,12:30 pm,False,"John Perry of The Atlanta Journal-Constitution - Linear regression helps you find relationships between two or more variables, but when an outcome has only two possibilities, you need a different tool. That, my friends, is where logistic regression comes in.
This session will be taught in PSPP and is good for people who took “Stats: An introduction” or are comfortable with summary statistics and PSPP or SPSS. Familiarity with spreadsheets and database managers is recommended.
 | URL: http://ire.org/events-and-training/event/3433/4230/",Sapphire Cove - conference level,False
