Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
spreadsheets,Cleaning data with OpenRefine,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Matt Dempsey - We'll go over how to use OpenRefine for common data cleaning problems like parsing and cleaning names and addresses, combining and breaking apart fields and more as time allows.
This session is good for: People with at least some Excel experience.
 | URL: http://ire.org/events-and-training/event/2703/3354/",Pinnacle Peak 1,False
,The dark side of amateur sports,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Josh Fine, Jill Riepenhoff, Mark Schlabach - From the little league fields to big-time college campuses, the drive to win at all costs is pervasive. Coaches cheat. Athletes prey on co-eds, and the administration looks the other way. Kids abuse their developing bodies to chase elusive scholarships. Parents cook the books for their personal benefit. This session will prep you to dig into the underbelly of sports.
 | URL: http://ire.org/events-and-training/event/2703/3264/",Grand Canyon 4-5,False
,From the inside: A conversation on immersion and undercover reporting,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Robert Cribb, Shane Bauer, Suki Kim, Ted Conover - **Moderated by Robert Cribb, Toronto Star
Undercover work is difficult, risky, time-consuming and sometimes even dangerous. It requires preparation, thought and a strong ethical compass. We explore the pitfalls and potential of immersion and undercover reporting with some of its most experienced practitioners.
 | URL: http://ire.org/events-and-training/event/2703/3267/",Grand Canyon 8,False
,Educators' roundtable: Best ways to teach investigative reporting,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Jacquee Petchel, Deborah Nelson, Brant Houston, David Armstrong, Brent Walth - **Moderated by Brant Houston, University of Illinois
This session will offer examples of how to successfully teach investigative reporting at universities. Then, we'll start a conversation among the panel members and audience on best practices and tips for turning the classroom into an investigative newsroom.
 | URL: http://ire.org/events-and-training/event/2703/3263/",Grand Canyon 1-3,False
,A conversation with Jay Rosen,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"Jay Rosen, Doug Haddix - **Moderated by Doug Haddix, IRE/NICAR
Gain insights from the ever-thoughtful, ever-provocative journalism professor Jay Rosen of New York University. Explore issues ranging from the hostile political climate toward journalists to creative ways of restoring public trust in the news media. Is ""winter"" truly coming for the media? What can journalists do about new threats and tactics? We'll allow plenty of time for your questions.
 | URL: http://ire.org/events-and-training/event/2703/3265/",Grand Canyon 6,False
,IRE Commons: How to pry out records and bring cash to your newsroom,2017-06-24,10:15 a.m.,2017-06-24,11:15 a.m.,False,"James Neff, Katie Townsend - As investigations editor at the Seattle Times, Neff brought in nearly $600,000 to the newsroom by using lawyers -- working on contingency -- to sue for improperly withheld public records in Washington state. In 19 states, the losing agency must pay the requester's reasonable legal fees and sometimes even hefty financial penalties. Neff and open-records lawyer Townsend will explain winning tactics, including how to make your requests bulletproof from the start, how to select cases to pursue, and how find lawyers to take your case for free. If your journalism involves CA, CO, FL, HI, IL, IN, IA, LA, MI, NV, NJ, NM, OK, OR, RI, VT, WA or WV, you'll want hear about this innovative approach.
 | URL: http://ire.org/events-and-training/event/2703/3411/",IRE Commons,False
,Broadcast: 10 of the most important lessons I have learned  (Sponsored by National Association of Broadcasters),2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Cindy Galli, Lee Zurik, Stephen Stock - Even the best veteran journalists have made their share of mistakes – or, at least have come close. What stories shaped their journalistic process and what can you learn from their tales? Attend this session to find out.
 | URL: http://ire.org/events-and-training/event/2703/3309/",Grand Sonoran G,False
,Drawing for a better brain (Sponsored by Knight Foundation),2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Leah Kohlenberg - Can learning to draw improve your writing and reporting skills? Can you, a reporter who is good with words but only able to draw a stick figure, learn to draw? Yes, you can! To prove it, come take this hour-long drawing lesson from a Time Magazine reporter/writer turned professional artist and art teacher. You'll walk away with a finished drawing and a newfound understanding of how exercising the right side of your brain can help you in your professional life. All materials provided. No drawing experience necessary!
 | URL: http://ire.org/events-and-training/event/2703/3325/",Grand Canyon 11-13,False
,Identifying and solving ethical dilemmas,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Kristen Hare, Lynn Walsh, - Investigative reporting often comes with new and complex challenges -- including when it comes to ethics. This session will dive into examples of ethical challenges faced before, during and after an investigation, including questions related to digital and innovative storytelling and linking to original source documents and data.
 | URL: http://ire.org/events-and-training/event/2703/3270/",Grand Canyon 4-5,False
,Intro to R,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Ronald Campbell - Give a statistical lift to your reporting with R, the powerful, open-source programming language. This session will cover R basics in a fast-paced tour of Arizona census data. You will learn how to import, organize and analyze information with R.
This session is good for: People comfortable with coding, people with basic data knowledge.
 | URL: http://ire.org/events-and-training/event/2703/3356/",Pinnacle Peak 2,False
,How to make sources the way the spies do,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Adam Goldman, Matt Apuzzo, Ali Soufan - **Moderated by Matt Apuzzo, The New York Times
How do the FBI and CIA spot potential sources, build rapport and take that difficult step of getting them to provide information? Hear from those who have done it, and how you can do it better.
 | URL: http://ire.org/events-and-training/event/2703/3272/",Grand Canyon 7,False
,Digital reporting: Learn from duPont winners,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Madeleine Baran, Beth Murphy, Nicole Vap, Lisa R. Cohen - **Moderated by Lisa R. Cohen, Columbia Journalism School
The duPont-Columbia Award began accepting online entries in 2010, and they've been growing by leaps and bounds every year. Many duPont winners now use digital platforms to deepen their reporting. Find out how award-winning reporters think creatively to make the most of these tools.
 | URL: http://ire.org/events-and-training/event/2703/3271/",Grand Canyon 6,False
,Show & Tell *Saturday #3 (Sponsored by Napoli Management Group),2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Matt Goldberg, - **Moderated by Matt Goldberg, NBC4 Los Angeles
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
 | URL: http://ire.org/events-and-training/event/2703/3389/",Grand Sonoran B-D,False
,Putting your community under a microscope--and keeping it there,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"James Barragan, Chris Hepp, Brett Murphy, Morgan Cook - **Moderated by Brett Murphy, Naples Daily News
Three journalists will show you the best ways to hold local institutions to account – with new and old tricks. They'll discuss finding investigations, mining underappreciated public records and building your own databases.
 | URL: http://ire.org/events-and-training/event/2703/3273/",Grand Canyon 8,False
,IRE Commons: Localize that investigation - using AP data to do your own stories,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Meghan Hoyer, Troy Thibodeaux - Do you like the idea of having someone else do the grunt work on data analysis projects for you? Want to find out how to get access to dozens of ready-to-report data-driven projects each year? Come to this IRE Commons session to learn more about the AP's efforts to distribute to our members local and national data on topics ranging from education to health to housing.
We'll walk through how members can access our data, use the data-distribution platform data.world, and get access to webinars and AP journalists to help tell local stories from the data.  We also want to hear from members about how we can make our data work for you. If your organization is an AP member, you'll have a chance to sign up for our pilot project sharing data via data.world.
 | URL: http://ire.org/events-and-training/event/2703/3422/",IRE Commons,False
,Management: Hiring to reflect the community you cover,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Amy Pyle, Rick Rodriguez, Martin G. Reynolds, Mi-Ai Parrish - **Moderated by Martin G. Reynolds, The Maynard Institute for Journalism Education
Developing a workforce that is reflective of your community remains a challenge for most news organizations. The obstacles are plentiful, but success is not impossible. It takes commitment and a plan. Come hear from three newsroom leaders about the challenges, successes and specific steps they took (or know need to be taken) to ensure news organizations are reflective of society.
 | URL: http://ire.org/events-and-training/event/2703/3269/",Grand Canyon 1-3,False
,Animated videos for storytelling,2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Kavya Sukumar - Often complex ideas in a story don't get the attention they deserve because, let's face it, you are allowed only one lede. Short animated videos are a great way to remedy this. They can bubble up interesting content in an easily shareable form that works on most devices. In this session, learn to create and publish your own animated video from scratch. This session is good for beginners new to making videos as well as for people with some experience in video production looking to add animation to your skill set.
 | URL: http://ire.org/events-and-training/event/2703/3344/",Pinnacle Peak 1,False
,"Changing climate, changing weather (Sponsored by Society of Environmental Journalists)",2017-06-24,11:30 a.m.,2017-06-24,12:30 p.m.,False,"Jeff Burnside, Tony Davis, Christy George - Your audience is fascinated by the weather report, but climate change still gets little traction in many newsrooms. The impacts of the changing climate are already being felt and observed. We'll point to great graphics and videos and help you identify local angles on what is arguably the most important story on the planet.
 | URL: http://ire.org/events-and-training/event/2703/3195/",Grand Canyon 9-10,False
,IRE Awards Luncheon (Sponsored by NBC Universal Owned Television Stations and NBC News),2017-06-24,12:30 p.m.,2017-06-24,2:30 p.m.,False,"A highlight of the IRE conference, the IRE Awards Luncheon begins at 12:30 p.m. on Saturday in Grand Saguaro Ballroom. We will present the 2016 IRE Awards and salute some of the best investigative work of the past year, and will hear from keynote speaker Nikole Hannah-Jones of The New York Times.
Admission to the luncheon is included with your conference registration
",Grand Saguaro Ballroom,False
,Battling fake news: How diversity fosters trust (Sponsored by The Maynard Institute for Journalism Education and the Trust Project),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Carlos Martinez de la Serna, Joaquin Alvarado, Martin G. Reynolds - **Moderated by Joaquin Alvarado, Reveal from The Center for Investigative Reporting
Fake news, disinformation, and a new administration that continues to intentionally discredit journalism and reputable news organizations -- while these issues peaked during the presidential campaign and intensified since Trump took office, trust in media has been eroding for years. However, an effort to address the trust gap is well underway, led by the Trust Project, which is working with researchers, journalists, technologists and designers to create usable tools to indicate trustworthy content. One of the key components to building trust is inclusive, culturally competent and nuanced portrayals of diverse communities. Learn about the indicators of trust and how the Maynard Institute's Fault Lines framework can help you engage your audience and narrow the trust gap.
 | URL: http://ire.org/events-and-training/event/2703/3277/",Grand Canyon 6,False
,Next steps with R: Throw away your database software,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"T. Christian Miller - But it can also be used as a database engine like MySQL or Access. This session will cover the basics of how to use R to organize, query and join data tables. This intermediate session will be linked with Intro to R and use the same Arizona census and hospital data.
This session is good for: People with some knowledge of R and database programs.
 | URL: http://ire.org/events-and-training/event/2703/3357/",Pinnacle Peak 2,False
,"Explosions, leaks and toxic clouds: How to cover hazardous materials in your area",2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Beth Daley, Matt Dempsey, Joshua Schneyer - How do you find environmental hazards in your area? What's the deal with toxic threats? Learn more about the data sets, sources and methods you need to cover the complicated and challenging world of hazardous materials.
 | URL: http://ire.org/events-and-training/event/2703/3279/",Grand Canyon 8,False
,Management: How to start and run an investigative team,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Walter Robinson, Patti Epler, Amy Pyle, Maggie Leung - **Moderated by Maggie Leung, NerdWallet
Investigative reporting is happening in newsrooms large and small these days. Our panel of esteemed editors will discuss what it takes to start an investigative team -- and if it's even a good idea.
Other topics include the best ways to incorporate an investigative team into a newsroom, what you can expect in terms of costs, how to recruit and hire investigative reporters, and how to determine if your existing legal representation is up to the task (and, if not, what your options are).
This session is for editors in newsrooms of all sizes, with a special emphasis on small operations.
 | URL: http://ire.org/events-and-training/event/2703/3275/",Grand Canyon 1-3,False
,Investigating privatization of public services (Sponsored by Bloomberg),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Seth Wessler, Donald Cohen, Danielle Ivory, Jennifer Dixon - **Moderated by Donald Cohen, In the Public Interest
Across the country, federal agencies and state and local governments are accelerating the pace of privatization. From water systems to prisons, virtually every type of public service and asset has been shifted to private control. While some claim the private sector is more efficient than the government, outsourcing has often resulted in cost overruns, service failures, less transparency, and greater inequality. In this session, reporters will discuss award-winning investigations from the cutting edge of privatization in public education, the criminal justice system and public infrastructure.
 | URL: http://ire.org/events-and-training/event/2703/3280/",Grand Canyon 9-10,False
,Finding the story: Immigration,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Angilee Shah - There are some 320 million people in the US. 43 million of them were born abroad. About 11 million people are undocumented and over 5.1 million children have one or more undocumented parent. 860,000 people have applied for temporary legal status because they were brought to the US without proper documentation as children. Over 500,000 people are waiting for their cases to be heard in immigration courts. Some 270,000 people in the US came as refugees. On any given day, about 40,000 people are in immigration detention.
The numbers surrounding immigration can often be daunting and, sometimes, hard to track down. In this session, we'll go through some of the most useful data sets available — and talk about some of the data that's a bit tougher to find. We'll talk about how to use that data to get leads on local and national stories — and what to do when the government is not providing data about its immigration actions.
Prerequisites: No technical skills are needed for this workshop, though a little bit of comfort with math and some perseverance will help.
 | URL: http://ire.org/events-and-training/event/2703/3358/",Pinnacle Peak 3,False
,The situation map: Leveraging CARTO Builder for your news stories (Sponsored by Knight Foundation),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Mamata Akella - CARTO Builder is an intuitive, online mapping platform that can be used by journalists to analyze and visualize geospatial data on the web in real time. With this powerful tool, you can create customized, shareable maps to add location context to your news stories in a matter of minutes. During this session, we will demonstrate how you can leverage Builder to explore, analyze and visualize the multi-dimensional nature of your data, enabling you to share stories through maps in totally new and exciting ways.
 | URL: http://ire.org/events-and-training/event/2703/3313/",Grand Canyon 11-13,False
,Broadcast: Behind the lens (Sponsored by National Association of Broadcasters),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Anna Hewson, Matt Livingston, Edward Ayala - When it comes to getting noticed, even the best in the business need to step up their game to stay on top. Every year the game changes. In this session, you will hear how several award-winning investigative producer/photojournalists integrate new technology, adapt to digital, and evolve the production roles ""behind the lens.”
 | URL: http://ire.org/events-and-training/event/2703/3391/",Grand Sonoran B-D,False
,Beginner PDF: Unleash the data - tools and tricks for taming PDFs,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Miguel Barbosa - This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked-through tackling common challenges encountered with tricky PDF documents.
This class is best for: People who are unfamiliar with the PDF to text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in PDF document
 | URL: http://ire.org/events-and-training/event/2703/3345/",Pinnacle Peak 1,False
,Broadcast: Deep dive III  (Sponsored by National Association of Broadcasters),2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"A. J. Lagoe, Steve Eckert, Dave Biscobing, Guy Basnett, Job Rabkin - Award-winning investigative journalists explain how they produced big projects for broadcast and online. Journalists will show their investigations and take you through them step-by-step, from story tip to finished product.
 | URL: http://ire.org/events-and-training/event/2703/3310/",Grand Sonoran G,False
,IRE Commons: Data rescue,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Charles Minshew - A new administration, budget cuts and uncertainty in Washington, D.C. mean that important federal data is at risk. What are the new challenges to federal data and how can we save it from disappearing? Have a conversation with IRE's Director of Data Services Charles Minshew to learn what IRE is doing to help.
 | URL: http://ire.org/events-and-training/event/2703/3394/",IRE Commons,False
,Investigating Big Ag,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Nathan Halverson, Brant Houston, Mike McGraw, Pam Dempsey - **Moderated by Pam Dempsey, The Midwest Center for Investigative Reporting
Exploited migrant labor, trade wars, fertilizer and animal pollution, food safety, questionable federal farm energy subsidies -- these are just some of the issues that surround Big Ag today. Couple this with the Trump administration's policies and practices, and the need for investigations into Big Ag's impact on farmers and consumers becomes even greater. Learn how to cover this topic through public data, documents and expert sources.
 | URL: http://ire.org/events-and-training/event/2703/3276/",Grand Canyon 4-5,False
,Deciphering deals: Reporting on politicians' conflicts of interest,2017-06-24,3:15 p.m.,2017-06-24,4:15 p.m.,False,"Lee Rood, Steve Eder, Russ Choma - Donald Trump and his cabinet of billionaires have put concerns over conflicts of interest into sharp focus, but Trump is not the only politician with potential conflicts. Learn how reporters dig into business records to identify the wealth, debts, and business dealings of local and national officials.
 | URL: http://ire.org/events-and-training/event/2703/3278/",Grand Canyon 7,False
,Practical tips to make you look better on Skype/Facetime (Sponsored by Knight Foundation),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Karl Idsvoog - Technology makes it easier than ever to break news with Facetime and Skype. See examples and get practical tips you can apply immediately to improve your results.
 | URL: http://ire.org/events-and-training/event/2703/3327/",Grand Canyon 11-13,False
maps,"Get your map online with Google Fusion Tables, CartoDB and other simple tools",2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Rachael Gleason - Learn how to combine free and affordable digital tools to turn dull maps into stunning visualizations.
 | URL: http://ire.org/events-and-training/event/2703/3355/",Pinnacle Peak 3,False
,Show & Tell *Saturday #4 (Sponsored by Napoli Management Group),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Mikel Schaefer - **Moderated by Mikel Schaefer, WVUE-New Orleans
Show & Tell sessions allow you to share your investigations with colleagues from around the country. Veteran broadcasters will moderate each session. Each slot runs for 15 minutes.
Reserve a slot online: Saturday sign-ups open at 9 a.m. on Friday.
 | URL: http://ire.org/events-and-training/event/2703/3390/",Grand Sonoran B-D,False
,Finding the âperfectâ example for your investigation,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Ellen Gabler, Trish Callahan, Emily Le Coz - A bad example can ruin a perfectly good investigation. Learn how to find characters, examples and experts that will make your story hard to ignore. We will discuss interviewing and reporting tips so you can gather enough information to tell a gripping narrative. We'll discuss what to do when you come across contradictory information, confusing documents and sources who say they won't talk. You'll walk away with writing and reporting tips to make your next investigation better.
 | URL: http://ire.org/events-and-training/event/2703/3220/",Grand Canyon 8,False
,Using R for spatial analysis and visualization (intermediate),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Andrew Tran - In this session, we'll be using R for spatial analysis and creating publication-worthy map graphics. Learn how to go beyond the dots to dig deeper and tell better stories with location data in bulk. 
This session is good for: People who have taken the previous two R classes or have some knowledge of R.
 | URL: http://ire.org/events-and-training/event/2703/3412/",Pinnacle 2,False
,Intermediate PDF: Using OCR to extract data from PDFs,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Miguel Barbosa - Learn how to use tools for extracting text from documents. The seminar will discuss the fundamentals of knowing the best tool for the job, a walk-through using online web applications, and an introduction to cracking tough cases using Optical Character Recognition (OCR)
This class is best for: People who are familiar with basic pdf extraction tools but would like to learn how to use OCR from the command line.
 | URL: http://ire.org/events-and-training/event/2703/3346/",Pinnacle Peak 1,False
,"IRE Commons: Journalists are people, too - dealing with burnout",2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Tisha Thompson - Investigative reporting is exciting and rewarding. It's also exhausting. Stop by the IRE Commons to discuss some good strategies for dealing with burnout. From the Friday evening news dump to the post-investigation hangover, we'll brainstorm tips to keep you sane and ready to take on your next big story.
 | URL: http://ire.org/events-and-training/event/2703/3423/",IRE Commons,False
,Going global: Getting internationally networked,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Mirwais Jalalzai, Rana Sabbagh, Yasuomi Sawa, David Kaplan, Emilia Diaz-Struck - **Moderated by David Kaplan, Global Investigative Journalism Network
From money to food to toys, the trail into our communities increasingly leads overseas. Learn how to get connected across borders using networks and resources that will quickly globalize your reporting.
 | URL: http://ire.org/events-and-training/event/2703/3289/",Grand Canyon 1-3,False
,Pro Se Power: How to sue for public records on your own,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"David Cuillier, Craig Hoffman, Jorge Rojas - When agencies illegally deny you records, don't take the law into your own hands: Take ‘em to court. As news organizations become less inclined to pay for litigation, more journalists and citizens are having to sue for records on their own. Learn the basics of filing a public records suit at the local or federal level, and how to tap into legal resources to get a sense for how strong a case you might have to avoid setting bad case law.
 | URL: http://ire.org/events-and-training/event/2703/3283/",Grand Canyon 6,False
,Investigating sexual abuse,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Maud Beelman, Alan Judd, Marisa Kwiatkowski - Sex-abuse scandals have shaken institution after institution in recent years: the Catholic Church, the Boy Scouts, an Olympic team, the medical profession. But the abuse might never have come to light if not for thorough, sensitive reporting by news organizations around the country. Our panel will share insights into telling difficult stories that powerful forces often want to keep secret.
 | URL: http://ire.org/events-and-training/event/2703/3284/",Grand Canyon 7,False
,Quick-turn investigations,2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Madi Alexander, Andy Pierrotti, Brad Branan - With the era of year-long investigations waning, this session will provide strategies, tips and resources for doing enterprise stories in a few days or weeks. Learn how to take your beat to the next level by incorporating documents and data into your everyday reporting.
 | URL: http://ire.org/events-and-training/event/2703/3286/",Grand Canyon 9-10,False
,Beyond casinos and smoke shops: Covering sovereign nations (Sponsored by the Fund for Investigative Journalism),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Craig Harris, Stacy Thacker, Ziva Branstetter, Jenni Monet - **Moderated by Ziva Branstetter, Reveal from The Center for Investigative Reporting
Our panelists will offer advice on moving beyond superficial coverage of Native American tribes and breaking enterprise and investigative stories on or off the beat. We'll discuss projects tackling thorny issues such as enrollment and blood quantum, federal housing policy and corruption within tribal governments. We'll tell you how to use FOIA to gather records on sovereign nations and how to use tribal law and procedure to gather previously undisclosed tribal government records. We'll also discuss tips on developing sources, building trust and staying ahead of your competition covering these issues.
 | URL: http://ire.org/events-and-training/event/2703/3282/",Grand Canyon 4-5,False
,Broadcast: Rolling out the big investigation  (Sponsored by National Association of Broadcasters),2017-06-24,4:30 p.m.,2017-06-24,5:30 p.m.,False,"Jodie Fleischer, Jeremy Rogalski, Angela Hill - Rolling out the big investigation no longer means “made for TV” and, for most of us, it doesn't mean disappearing for months to work on one story. See how rolling out an investigation in multiple parts can give each piece laser focus and result in long-term traction that can drive results. We'll also show you how to target social media influencers to build interest before the story breaks, and how to use multiple platforms within and outside your newsroom to increase your audience.
 | URL: http://ire.org/events-and-training/event/2703/3311/",Grand Sonoran G,False
,IRE Membership meeting,2017-06-24,5:30 p.m.,2017-06-24,6:00 p.m.,False,"Doug Haddix, IRE's Executive Director, will hold a membership meeting for all IRE members on Saturday evening at 5:30 p.m. in Grand Saguaro North.
",Grand Saguaro North,False
,Board of director/contest committee voting ends,2017-06-24,6:00 p.m.,2017-06-24,6:00 p.m.,False,,See printed schedule for room information,False
,Announcement of election results for IRE Board of Directors and Contest Committee,2017-06-24,6:15 p.m.,2017-06-24,6:15 p.m.,False,,Grand Saguaro North,False
,Closing reception (Co-sponsored by CNN and IRE),2017-06-24,6:30 p.m.,2017-06-24,8:00 p.m.,False,"Join us for a closing reception Saturday evening beginning at 6:30 p.m. in Grand Saguaro South, East & West and enjoy one last evening of catching up with old and new friends, speakers and colleagues.   
Hors d' oeuvres and a cash bar will be available. Conference nametags are required for entry.
","Grand Saguaro South, East & West",False
,IRE Conference Sales (Sunday),2017-06-25,8:30 a.m.,2017-06-25,10:30 a.m.,False,"Stop by the IRE Conference sales table and browse our merchandise, including the IRE bookstore's most popular titles and shirts.
",Grand Sonoran F Foyer,False
,Let's get creepy: Backgrounding tips from a journalist and librarian,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,False,"Lauren Grandestaff, Sarah Hutchins - Backgrounding sources can be a tedious and time-consuming process. But there's nothing worse than being caught off-guard in the moments before publication – or, even worse, after publication. We'll help you develop a list of go-to online tools and resources to speed up the process, and run through a couple scenarios to show you how they work in practice.
 | URL: http://ire.org/events-and-training/event/2703/3287/",Grand Canyon 1-3,False
python,Web scraping 101: Harvesting data with Python **pre-registration required,2017-06-25,9:00 a.m.,2017-06-25,12:30 p.m.,False,"Cody Winchester - Need a spreadsheet but the information only exists on a web page? Learn how to scrape the data and build it yourself.
This intro-level class will show you how to use the programming language Python to scrape simple web pages. We'll introduce you to the command line and show you how to write enough code to fetch, parse and analyze content from the web.
With the basics of Python under you belt after this three-hour course, you'll have a solid grounding for all your future scraping adventures.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: None
 
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/2703/3188/",Pinnacle Peak 1,False
,"Easy, free online dataviz tools",2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,False,"Arun Karki - Learn how to add free data visualizations to your stories quickly with tools including JuxtaposeJS, used for creating before-and-after imagery, and StorymapJS, a simple tool for creating embeddable maps.
 | URL: http://ire.org/events-and-training/event/2703/3359/",Pinnacle Peak 2,False
,Starting over: When you move to a new market,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,False,"Hannah Dreier, Jon Craig - Tired of being downsized out of a news career? Looking to make a dramatic change to your beat, outlet or location? Hannah Dreirer and Jon Craig will offer their insights based on their experiences putting down investigative reporting roots in new cities and states. In this age of fewer long-term projects and more pressure to produce stories and page views in less time, Craig and Dreier will offer tips on hitting unfamiliar ground running while developing high-impact stories. They will also discuss coming up with projects that match your passions on a low budget or while working with skeptical -- even unsupportive -- editors. The session is aimed at helping people just getting started in journalism, as well as veteran journalists who may be struggling to find a news job after a buyout or layoff.
 | URL: http://ire.org/events-and-training/event/2703/3290/",Grand Sonoran B-D,False
maps,The fast and the mapped: QGIS basics,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,False,"David Montgomery - Learn the basics of how to make maps with QGIS, including mapping, styling and analyzing data. This class requires no prior experience with QGIS or mapping.
 | URL: http://ire.org/events-and-training/event/2703/3402/",Pinnacle 3,False
,How to become an instant expert using Google: Advanced search methods (Sponsored by Knight Foundation),2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,False,"Daniel Russell - It's happened to you--you need to do a story on a topic that's completely outside of your experience. Surely there's someone more qualified? The answer is usually NO. Now what? Now you have to come up to speed on that topic ASAP. In this mini-course I'll show you the strategies and tactics I use to learn a domain as rapidly as possible. You won't be an expert, but you'll have a bunch of tips and methods to get to competence quickly. I can't make you pass the PhD exam in quantum physics, but a little knowledge about learning and Google search strategies can get to through that story.  
 | URL: http://ire.org/events-and-training/event/2703/3397/",Grand Canyon 11-13,False
,Optimizing a news organization for trust: Lessons from De Correspondent's success in The Netherlands,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,False,"Jay Rosen - Founded in 2013, the Dutch startup De Correspondent is the most successful member-funded news site in the world. It now has 56,000 members paying 60 Euros a year because they believe in the mission, a budget of $3.5 million, 21 full-time correspondents, 75 paid freelancers, and a supporting cast of 25 editors, developers and business people.
No ads. No sponsors. No fat cat donors. No foundations that can cut off funding. No tracking. No clickbait. No targeting. No captivity to the daily news cycle. The model grants broad latitude to the writers to define their own beats and decide their own reporting projects. In exchange they are required to bring readers into the reporting process and treat members as a knowledge community. It works: They have an 80 percent renewal rate, which is very high for a membership community. Now they are planning to expand to the U.S.
Jay Rosen of NYU is working with De Correspondent on its expansion plans. He will explain how their ""writer = knowledge community"" model works and answer questions about member-funded journalism. He will also explain how De Correspondent optimizes everything it does to generate user trust. Bring your experiences with crowd-sourcing and reader engagement in the reporting process, and we can compare notes.
 | URL: http://ire.org/events-and-training/event/2703/3288/",Grand Canyon 4-5,False
,Exposing religious organizations,2017-06-25,9:00 a.m.,2017-06-25,10:00 a.m.,False,"Michele Chabin, Ismael Estrada - Religious organizations have always offered power, wealth and opportunity to the individuals who run them. Their leaders have an elevated status and fervent followers, all of which make it difficult to expose wrongdoing when it occurs. In this session, you'll hear how to navigate the challenges of reporting on faith, insights on breaching the walls of silence that surround religious leaders and organizations, and how to hold them accountable.
 | URL: http://ire.org/events-and-training/event/2703/3281/",Grand Canyon 9-10,False
